alt event	gene name	gene type	event type	overlaps with	overlap gene	P val up	P val down	min p val	rank up	rank down	min rank	Q val up	Q val down	min Q val
alt_region_36722	AT4G24230	mRNA	alt_3prime	mRNA	AT4G24220	1	1	1	11455	15386	11455	1	1	1
alt_region_36723	AT4G24230	mRNA	alt_3prime	mRNA	AT4G24220	1	1	1	11455	15386	11455	1	1	1
alt_region_36724	AT4G24230	mRNA	alt_3prime	mRNA	AT4G24220	1	1	1	11455	15386	11455	1	1	1
alt_region_36725	AT4G24270	mRNA	alt_3prime	None	None	1	0.934061	0.934061	11455	14650	11455	1	1	1
alt_region_36726	AT4G24270	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36727	AT4G24270	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36728	AT4G24270	mRNA	alt_3prime	None	None	0.194655	1	0.194655	4451	15386	4451	0.797917	1	0.797917
alt_region_36729	AT4G24390	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3673	AT2G46650	mRNA	intron_ret	None	None	1	0.779827	0.779827	11455	12783	11455	1	1	1
alt_region_36730	AT4G24490	mRNA	alt_3prime	None	None	0.062495	1	0.062495	2986	15386	2986	0.407189	1	0.407189
alt_region_36731	AT4G24490	mRNA	alt_3prime	None	None	1	0.183388	0.183388	11455	5479	5479	1	0.775	0.775
alt_region_36732	AT4G24490	mRNA	alt_3prime	None	None	1	0.372352	0.372352	11455	7996	7996	1	1	1
alt_region_36733	AT4G24490	mRNA	alt_3prime	None	None	1	0.024574	0.024574	11455	2351	2351	1	0.217306	0.217306
alt_region_36734	AT4G24490	mRNA	alt_3prime	None	None	1	0.026305	0.026305	11455	2405	2405	1	0.228187	0.228187
alt_region_36735	AT4G24490	mRNA	alt_3prime	None	None	0.005786	1	0.005786	1632	15386	1632	0.077541	1	0.077541
alt_region_36736	AT4G24520	mRNA	alt_3prime	None	None	1	0.006367	0.006367	11455	1511	1511	1	0.08323	0.08323
alt_region_36737	AT4G24520	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36738	AT4G24520	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36739	AT4G24520	mRNA	alt_3prime	None	None	0.01493	1	0.01493	2048	15386	2048	0.154644	1	0.154644
alt_region_3674	AT2G46650	mRNA	intron_ret	None	None	1	0.899156	0.899156	11455	14218	11455	1	1	1
alt_region_36740	AT4G24540	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36741	AT4G24540	mRNA	alt_3prime	None	None	0.000743	1	0.000743	1020	15386	1020	0.016772	1	0.016772
alt_region_36742	AT4G24540	mRNA	alt_3prime	None	None	0.000007	1	0.000007	443	15386	443	0.0004	1	0.0004
alt_region_36743	AT4G24540	mRNA	alt_3prime	None	None	1	0.196997	0.196997	11455	5699	5699	1	0.80223	0.80223
alt_region_36744	AT4G24560	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36745	AT4G24610	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36746	AT4G24610	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36747	AT4G24620	mRNA	alt_3prime	None	None	0.990158	1	0.990158	11387	15386	11387	1	1	1
alt_region_36748	AT4G24620	mRNA	alt_3prime	None	None	0.029935	1	0.029935	2456	15386	2456	0.249404	1	0.249404
alt_region_36749	AT4G24620	mRNA	alt_3prime	None	None	0.020769	1	0.020769	2233	15386	2233	0.193817	1	0.193817
alt_region_3675	AT2G46730	pseudogenic_transcript	intron_ret	None	None	1	0.655705	0.655705	11455	11315	11315	1	1	1
alt_region_36750	AT4G24740	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36751	AT4G24740	mRNA	alt_3prime	None	None	1	0.787427	0.787427	11455	12866	11455	1	1	1
alt_region_36752	AT4G24750	mRNA	alt_3prime	None	None	1	0.398908	0.398908	11455	8350	8350	1	1	1
alt_region_36753	AT4G24810	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36754	AT4G24810	mRNA	alt_3prime	mRNA	AT4G24820	1	1	1	11455	15386	11455	1	1	1
alt_region_36755	AT4G24820	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36756	AT4G24840	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36757	AT4G24840	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36758	AT4G24840	mRNA	alt_3prime	None	None	0.000435	1	0.000435	916	15386	916	0.011012	1	0.011012
alt_region_36759	AT4G24930	mRNA	alt_3prime	transposon_fragment	AT4TE59920	0.413052	1	0.413052	6327	15386	6327	1	1	1
alt_region_3676	AT2G46730	pseudogenic_transcript	intron_ret	None	None	1	0.09247	0.09247	11455	4002	4002	1	0.517281	0.517281
alt_region_36760	AT4G24990	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36761	AT4G25000	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36762	AT4G25100	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36763	AT4G25110	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36764	AT4G25160	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36765	AT4G25180	mRNA	alt_3prime	None	None	0.067577	1	0.067577	3058	15386	3058	0.428806	1	0.428806
alt_region_36766	AT4G25280	mRNA	alt_3prime	None	None	1	0.90061	0.90061	11455	14236	11455	1	1	1
alt_region_36767	AT4G25290	mRNA	alt_3prime	None	None	1	0.271959	0.271959	11455	6744	6744	1	0.948063	0.948063
alt_region_36768	AT4G25290	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36769	AT4G25290	mRNA	alt_3prime	None	None	0.007978	1	0.007978	1735	15386	1735	0.098693	1	0.098693
alt_region_3677	AT2G46730	pseudogenic_transcript	intron_ret	None	None	1	0.173657	0.173657	11455	5350	5350	1	0.751455	0.751455
alt_region_36770	AT4G25350	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36771	AT4G25434	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36772	AT4G25440	mRNA	alt_3prime	None	None	1	0.262941	0.262941	11455	6604	6604	1	0.933489	0.933489
alt_region_36773	AT4G25450	mRNA	alt_3prime	None	None	0.007977	1	0.007977	1734	15386	1734	0.098693	1	0.098693
alt_region_36774	AT4G25450	mRNA	alt_3prime	None	None	1	0.162442	0.162442	11455	5181	5181	1	0.722698	0.722698
alt_region_36775	AT4G25540	mRNA	alt_3prime	None	None	1	0.413538	0.413538	11455	8543	8543	1	1	1
alt_region_36776	AT4G25570	mRNA	alt_3prime	None	None	1	0.000038	0.000038	11455	387	387	1	0.001593	0.001593
alt_region_36777	AT4G25570	mRNA	alt_3prime	None	None	1	0.000035	0.000035	11455	381	381	1	0.001485	0.001485
alt_region_36778	AT4G25570	mRNA	alt_3prime	None	None	1	0.077838	0.077838	11455	3687	3687	1	0.468436	0.468436
alt_region_36779	AT4G25650	mRNA	alt_3prime	None	None	1	0.000002	0.000002	11455	192	192	1	0.000143	0.000143
alt_region_3678	AT2G46730	pseudogenic_transcript	intron_ret	None	None	0.539153	1	0.539153	7352	15386	7352	1	1	1
alt_region_36780	AT4G25690	mRNA	alt_3prime	mRNA	AT4G25692	1	1	1	11455	15386	11455	1	1	1
alt_region_36781	AT4G25730	mRNA	alt_3prime	None	None	0.608581	1	0.608581	7903	15386	7903	1	1	1
alt_region_36782	AT4G25740	mRNA	alt_3prime	None	None	1	0.233942	0.233942	11455	6219	6219	1	0.877224	0.877224
alt_region_36783	AT4G25770	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36784	AT4G25940	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36785	AT4G25940	mRNA	alt_3prime	None	None	0.159367	1	0.159367	4117	15386	4117	0.714824	1	0.714824
alt_region_36786	AT4G25990	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36787	AT4G26080	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36788	AT4G26080	mRNA	alt_3prime	None	None	1	0.600268	0.600268	11455	10630	10630	1	1	1
alt_region_36789	AT4G26095	ncRNA	alt_3prime	mRNA	AT4G26090:AT4G26100	0.035177	1	0.035177	2554	15386	2554	0.278483	1	0.278483
alt_region_3679	AT2G46780	mRNA	intron_ret	None	None	1	0.104862	0.104862	11455	4217	4217	1	0.561017	0.561017
alt_region_36790	AT4G26140	mRNA	alt_3prime	None	None	1	0.00009	0.00009	11455	490	490	1	0.003154	0.003154
alt_region_36791	AT4G26180	mRNA	alt_3prime	None	None	0.582494	1	0.582494	7689	15386	7689	1	1	1
alt_region_36792	AT4G26180	mRNA	alt_3prime	None	None	0.578192	1	0.578192	7646	15386	7646	1	1	1
alt_region_36793	AT4G26180	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36794	AT4G26180	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36795	AT4G26190	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36796	AT4G26190	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36797	AT4G26190	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36798	AT4G26190	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36799	AT4G26240	mRNA	alt_3prime	None	None	0.938455	1	0.938455	10940	15386	10940	1	1	1
alt_region_368	AT1G16670	mRNA	intron_ret	None	None	1	0.693693	0.693693	11455	11788	11455	1	1	1
alt_region_3680	AT2G46780	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36800	AT4G26300	mRNA	alt_3prime	None	None	0.772992	1	0.772992	9354	15386	9354	1	1	1
alt_region_36801	AT4G26300	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36802	AT4G26370	mRNA	alt_3prime	None	None	0.527321	1	0.527321	7253	15386	7253	1	1	1
alt_region_36803	AT4G26480	mRNA	alt_3prime	mRNA	AT4G26470	1	0.750809	0.750809	11455	12392	11455	1	1	1
alt_region_36804	AT4G26480	mRNA	alt_3prime	mRNA	AT4G26470	1	0.418261	0.418261	11455	8596	8596	1	1	1
alt_region_36805	AT4G26480	mRNA	alt_3prime	mRNA	AT4G26470	0.344396	1	0.344396	5735	15386	5735	1	1	1
alt_region_36806	AT4G26480	mRNA	alt_3prime	None	None	1	0.684121	0.684121	11455	11664	11455	1	1	1
alt_region_36807	AT4G26480	mRNA	alt_3prime	None	None	1	0.001582	0.001582	11455	967	967	1	0.030276	0.030276
alt_region_36808	AT4G26480	mRNA	alt_3prime	transposon_fragment	AT4TE62865	1	1	1	11455	15386	11455	1	1	1
alt_region_36809	AT4G26555	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3681	AT2G46820	mRNA	intron_ret	None	None	1	0.000777	0.000777	11455	826	826	1	0.017342	0.017342
alt_region_36810	AT4G26555	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36811	AT4G26555	mRNA	alt_3prime	None	None	0.975555	1	0.975555	11267	15386	11267	1	1	1
alt_region_36812	AT4G26555	mRNA	alt_3prime	None	None	0.000795	1	0.000795	1035	15386	1035	0.017658	1	0.017658
alt_region_36813	AT4G26555	mRNA	alt_3prime	None	None	1	0.821078	0.821078	11455	13231	11455	1	1	1
alt_region_36814	AT4G26555	mRNA	alt_3prime	None	None	0.000055	1	0.000055	633	15386	633	0.002137	1	0.002137
alt_region_36815	AT4G26555	mRNA	alt_3prime	None	None	0.000084	1	0.000084	682	15386	682	0.002984	1	0.002984
alt_region_36816	AT4G26570	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36817	AT4G26570	mRNA	alt_3prime	None	None	1	0.370806	0.370806	11455	7969	7969	1	1	1
alt_region_36818	AT4G26630	mRNA	alt_3prime	None	None	1	0.371944	0.371944	11455	7987	7987	1	1	1
alt_region_36819	AT4G26630	mRNA	alt_3prime	None	None	0.228217	1	0.228217	4778	15386	4778	0.867358	1	0.867358
alt_region_3682	AT2G46830	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36820	AT4G26630	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36821	AT4G26640	mRNA	alt_3prime	None	None	1	0.389996	0.389996	11455	8227	8227	1	1	1
alt_region_36822	AT4G26640	mRNA	alt_3prime	None	None	1	0.386292	0.386292	11455	8179	8179	1	1	1
alt_region_36823	AT4G26640	mRNA	alt_3prime	None	None	1	0.240973	0.240973	11455	6324	6324	1	0.890047	0.890047
alt_region_36824	AT4G26640	mRNA	alt_3prime	None	None	1	0.237369	0.237369	11455	6261	6261	1	0.884326	0.884326
alt_region_36825	AT4G26640	mRNA	alt_3prime	None	None	1	0.0001	0.0001	11455	508	508	1	0.003418	0.003418
alt_region_36826	AT4G26640	mRNA	alt_3prime	None	None	1	0.000137	0.000137	11455	558	558	1	0.004366	0.004366
alt_region_36827	AT4G26640	mRNA	alt_3prime	None	None	1	0.084207	0.084207	11455	3836	3836	1	0.490419	0.490419
alt_region_36828	AT4G26640	mRNA	alt_3prime	None	None	1	0.439089	0.439089	11455	8831	8831	1	1	1
alt_region_36829	AT4G26720	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3683	AT2G46830	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36830	AT4G26720	mRNA	alt_3prime	None	None	0.001677	1	0.001677	1218	15386	1218	0.031627	1	0.031627
alt_region_36831	AT4G26720	mRNA	alt_3prime	None	None	1	0.147786	0.147786	11455	4970	4970	1	0.683136	0.683136
alt_region_36832	AT4G26780	mRNA	alt_3prime	mRNA	AT4G26770	1	1	1	11455	15386	11455	1	1	1
alt_region_36833	AT4G26795	ncRNA	alt_3prime	mRNA	AT4G26790	1	0.004463	0.004463	11455	1340	1340	1	0.064476	0.064476
alt_region_36834	AT4G26795	ncRNA	alt_3prime	mRNA	AT4G26790	1	0.000323	0.000323	11455	672	672	1	0.008697	0.008697
alt_region_36835	AT4G26795	ncRNA	alt_3prime	mRNA	AT4G26790	1	0.000254	0.000254	11455	642	642	1	0.007135	0.007135
alt_region_36836	AT4G26850	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36837	AT4G26850	mRNA	alt_3prime	None	None	1	0.999909	0.999909	11455	15383	11455	1	1	1
alt_region_36838	AT4G26850	mRNA	alt_3prime	None	None	1	0.084928	0.084928	11455	3858	3858	1	0.492487	0.492487
alt_region_36839	AT4G26910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3684	AT2G46830	mRNA	intron_ret	None	None	1	0.467377	0.467377	11455	9105	9105	1	1	1
alt_region_36840	AT4G26910	mRNA	alt_3prime	None	None	1	0.823686	0.823686	11455	13264	11455	1	1	1
alt_region_36841	AT4G26940	mRNA	alt_3prime	None	None	1	0.167368	0.167368	11455	5257	5257	1	0.735621	0.735621
alt_region_36842	AT4G26940	mRNA	alt_3prime	None	None	1	0.167447	0.167447	11455	5261	5261	1	0.735657	0.735657
alt_region_36843	AT4G26940	mRNA	alt_3prime	None	None	1	0.070048	0.070048	11455	3523	3523	1	0.439431	0.439431
alt_region_36844	AT4G26940	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36845	AT4G26940	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36846	AT4G26940	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36847	AT4G26940	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36848	AT4G27000	mRNA	alt_3prime	None	None	1	0.000486	0.000486	11455	741	741	1	0.012046	0.012046
alt_region_36849	AT4G27040	mRNA	alt_3prime	None	None	1	0.482153	0.482153	11455	9307	9307	1	1	1
alt_region_3685	AT2G47010	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36850	AT4G27040	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36851	AT4G27040	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36852	AT4G27040	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36853	AT4G27040	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36854	AT4G27040	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36855	AT4G27050	mRNA	alt_3prime	None	None	1	0.491664	0.491664	11455	9439	9439	1	1	1
alt_region_36856	AT4G27050	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36857	AT4G27120	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36858	AT4G27270	mRNA	alt_3prime	None	None	0.136585	1	0.136585	3885	15386	3885	0.653036	1	0.653036
alt_region_36859	AT4G27300	mRNA	alt_3prime	None	None	1	0.340351	0.340351	11455	7590	7590	1	1	1
alt_region_3686	AT2G47015	miRNA	intron_ret	mRNA	AT2G47020	1	0.894368	0.894368	11455	14162	11455	1	1	1
alt_region_36860	AT4G27300	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36861	AT4G27370	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36862	AT4G27390	mRNA	alt_3prime	mRNA	AT4G27380	1	1	1	11455	15386	11455	1	1	1
alt_region_36863	AT4G27410	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36864	AT4G27480	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36865	AT4G27540	mRNA	alt_3prime	None	None	0.889087	1	0.889087	10432	15386	10432	1	1	1
alt_region_36866	AT4G27540	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36867	AT4G27600	mRNA	alt_3prime	None	None	1	0.000009	0.000009	11455	277	277	1	0.000497	0.000497
alt_region_36868	AT4G27610	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36869	AT4G27630	mRNA	alt_3prime	None	None	0.27113	1	0.27113	5150	15386	5150	0.946525	1	0.946525
alt_region_3687	AT2G47070	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36870	AT4G27630	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36871	AT4G27650	mRNA	alt_3prime	None	None	1	0.13911	0.13911	11455	4836	4836	1	0.659787	0.659787
alt_region_36872	AT4G27650	mRNA	alt_3prime	None	None	1	0.180958	0.180958	11455	5445	5445	1	0.769985	0.769985
alt_region_36873	AT4G27650	mRNA	alt_3prime	None	None	1	0.659213	0.659213	11455	11357	11357	1	1	1
alt_region_36874	AT4G27650	mRNA	alt_3prime	None	None	0.126835	1	0.126835	3782	15386	3782	0.627496	1	0.627496
alt_region_36875	AT4G27700	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_36876	AT4G27800	mRNA	alt_3prime	None	None	0.414334	1	0.414334	6342	15386	6342	1	1	1
alt_region_36877	AT4G27800	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36878	AT4G27800	mRNA	alt_3prime	None	None	1	0.031901	0.031901	11455	2581	2581	1	0.260809	0.260809
alt_region_36879	AT4G27800	mRNA	alt_3prime	None	None	1	0.051592	0.051592	11455	3114	3114	1	0.359524	0.359524
alt_region_3688	AT2G47070	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36880	AT4G27800	mRNA	alt_3prime	None	None	1	0.056405	0.056405	11455	3241	3241	1	0.380413	0.380413
alt_region_36881	AT4G27800	mRNA	alt_3prime	None	None	1	0.197899	0.197899	11455	5711	5711	1	0.804449	0.804449
alt_region_36882	AT4G27820	mRNA	alt_3prime	None	None	0.476361	1	0.476361	6821	15386	6821	1	1	1
alt_region_36883	AT4G27820	mRNA	alt_3prime	None	None	1	0.206159	0.206159	11455	5830	5830	1	0.821606	0.821606
alt_region_36884	AT4G27820	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36885	AT4G27820	mRNA	alt_3prime	None	None	1	0.889551	0.889551	11455	14107	11455	1	1	1
alt_region_36886	AT4G27830	mRNA	alt_3prime	None	None	1	0.67647	0.67647	11455	11577	11455	1	1	1
alt_region_36887	AT4G27830	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36888	AT4G27830	mRNA	alt_3prime	None	None	0.890838	1	0.890838	10450	15386	10450	1	1	1
alt_region_36889	AT4G27852	ncRNA	alt_3prime	mRNA	AT4G27850:AT4G27860	1	1	1	11455	15386	11455	1	1	1
alt_region_3689	AT2G47070	mRNA	intron_ret	None	None	1	0.910111	0.910111	11455	14363	11455	1	1	1
alt_region_36890	AT4G28020	mRNA	alt_3prime	None	None	0.940851	1	0.940851	10962	15386	10962	1	1	1
alt_region_36891	AT4G28025	mRNA	alt_3prime	None	None	1	0.141748	0.141748	11455	4884	4884	1	0.665824	0.665824
alt_region_36892	AT4G28025	mRNA	alt_3prime	None	None	1	0.017069	0.017069	11455	2066	2066	1	0.169185	0.169185
alt_region_36893	AT4G28030	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36894	AT4G28030	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36895	AT4G28030	mRNA	alt_3prime	None	None	0.294594	1	0.294594	5345	15386	5345	0.988916	1	0.988916
alt_region_36896	AT4G28030	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_36897	AT4G28030	mRNA	alt_3prime	None	None	0.002506	1	0.002506	1329	15386	1329	0.042682	1	0.042682
alt_region_36898	AT4G28030	mRNA	alt_3prime	None	None	0.000001	1	0.000001	1	15386	1	0.000077	1	0.000077
alt_region_36899	AT4G28080	mRNA	alt_3prime	None	None	0.196029	1	0.196029	4467	15386	4467	0.800984	1	0.800984
alt_region_369	AT1G16690	mRNA	intron_ret	None	None	1	0.284178	0.284178	11455	6880	6880	1	0.970439	0.970439
alt_region_3690	AT2G47070	mRNA	intron_ret	None	None	1	0.896024	0.896024	11455	14178	11455	1	1	1
alt_region_36900	AT4G28080	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36901	AT4G28150	mRNA	alt_3prime	None	None	1	0.66966	0.66966	11455	11487	11455	1	1	1
alt_region_36902	AT4G28250	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36903	AT4G28290	mRNA	alt_3prime	None	None	0.360674	1	0.360674	5870	15386	5870	1	1	1
alt_region_36904	AT4G28290	mRNA	alt_3prime	None	None	0.358254	1	0.358254	5836	15386	5836	1	1	1
alt_region_36905	AT4G28290	mRNA	alt_3prime	None	None	0.998427	1	0.998427	11445	15386	11445	1	1	1
alt_region_36906	AT4G28390	mRNA	alt_3prime	mRNA	AT4G28370	0.402379	1	0.402379	6237	15386	6237	1	1	1
alt_region_36907	AT4G28390	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36908	AT4G28470	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36909	AT4G28470	mRNA	alt_3prime	None	None	1	0.015678	0.015678	11455	1990	1990	1	0.159945	0.159945
alt_region_3691	AT2G47070	mRNA	intron_ret	None	None	1	0.346271	0.346271	11455	7652	7652	1	1	1
alt_region_36910	AT4G28470	mRNA	alt_3prime	None	None	1	0.191765	0.191765	11455	5622	5622	1	0.791942	0.791942
alt_region_36911	AT4G28610	mRNA	alt_3prime	None	None	0.932559	1	0.932559	10865	15386	10865	1	1	1
alt_region_36912	AT4G28610	mRNA	alt_3prime	None	None	0.608983	1	0.608983	7908	15386	7908	1	1	1
alt_region_36913	AT4G28630	mRNA	alt_3prime	None	None	1	0.171953	0.171953	11455	5331	5331	1	0.746131	0.746131
alt_region_36914	AT4G28820	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36915	AT4G28820	mRNA	alt_3prime	None	None	0.849729	1	0.849729	10062	15386	10062	1	1	1
alt_region_36916	AT4G28820	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36917	AT4G28910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36918	AT4G28910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36919	AT4G28910	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_3692	AT2G47490	mRNA	intron_ret	None	None	1	0.105774	0.105774	11455	4237	4237	1	0.563594	0.563594
alt_region_36920	AT4G29010	mRNA	alt_3prime	None	None	1	0.054016	0.054016	11455	3180	3180	1	0.369953	0.369953
alt_region_36921	AT4G29010	mRNA	alt_3prime	None	None	1	0.488987	0.488987	11455	9404	9404	1	1	1
alt_region_36922	AT4G29010	mRNA	alt_3prime	None	None	1	0.541769	0.541769	11455	10008	10008	1	1	1
alt_region_36923	AT4G29220	mRNA	alt_3prime	None	None	0.040693	1	0.040693	2664	15386	2664	0.307876	1	0.307876
alt_region_36924	AT4G29220	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36925	AT4G29270	mRNA	alt_3prime	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36926	AT4G29410	mRNA	alt_3prime	None	None	1	0.310113	0.310113	11455	7239	7239	1	1	1
alt_region_36927	AT4G29420	mRNA	alt_3prime	None	None	1	0.419104	0.419104	11455	8607	8607	1	1	1
alt_region_36928	AT4G29590	mRNA	alt_3prime	None	None	1	0.000001	0.000001	11455	1	1	1	0.000077	0.000077
alt_region_36929	AT4G29670	mRNA	alt_3prime	None	None	1	0.924093	0.924093	11455	14546	11455	1	1	1
alt_region_3693	AT2G47530	mRNA	intron_ret	None	None	1	1	1	11455	15386	11455	1	1	1
alt_region_36930	AT4G29670	mRNA	alt_3prime	None	None	1	0.075217	0.075217	11455	3637	3637	1	0.458278	0.458278
